P1_start,P2_start,Path,P1_win,P2_win
"(4,1)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1,9,9
"(4,1)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1,6,3
"(4,1)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 3,9,9
"(4,1)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 3 -> Player 1 1,7,5
"(4,1)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 3 -> Player 1 1 -> Player 2 1,3,3
"(4,1)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 3,0,6
"(4,1)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 2,3,14
"(4,1)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 2 -> Player 2 1,1,5
"(4,1)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 1,0,3
"(4,1)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 2 -> Player 2 2,0,4
"(4,1)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 2 -> Player 2 2 -> Player 1 1,0,2
"(4,1)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 2 -> Player 2 3,0,4
"(4,1)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 2 -> Player 2 3 -> Player 1 1,0,2
"(4,1)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 2,3,0
"(4,1)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 2,2,0
"(4,1)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 3 -> Player 1 2,2,0
"(4,1)","(4,1)",Player 1 2 -> Player 2 2,26,26
"(4,1)","(4,1)",Player 1 2 -> Player 2 2 -> Player 1 1,24,20
"(4,1)","(4,1)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 1,17,16
"(4,1)","(4,1)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1,13,14
"(4,1)","(4,1)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,9,9
"(4,1)","(4,1)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,6,3
"(4,1)","(4,1)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 2,6,3
"(4,1)","(4,1)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 2 -> Player 1 1,5,1
"(4,1)","(4,1)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1,3,0
"(4,1)","(4,1)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2,0,3
"(4,1)","(4,1)",Player 1 2 -> Player 2 2 -> Player 1 2,2,5
"(4,1)","(4,1)",Player 1 2 -> Player 2 2 -> Player 1 2 -> Player 2 1,1,3
"(4,1)","(4,1)",Player 1 2 -> Player 2 2 -> Player 1 2 -> Player 2 1 -> Player 1 1,0,2
"(4,1)","(4,1)",Player 1 2 -> Player 2 2 -> Player 1 2 -> Player 2 2,0,2
"(4,1)","(4,1)",Player 1 2 -> Player 2 2 -> Player 1 2 -> Player 2 2 -> Player 1 1,0,1
"(4,1)","(4,1)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 2,2,0
"(4,1)","(4,1)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 2 -> Player 1 2,1,0
"(4,1)","(4,1)",Player 1 2 -> Player 2 3,14,12
"(4,1)","(4,1)",Player 1 2 -> Player 2 3 -> Player 1 1,12,8
"(4,1)","(4,1)",Player 1 2 -> Player 2 3 -> Player 1 1 -> Player 2 1,11,7
"(4,1)","(4,1)",Player 1 2 -> Player 2 3 -> Player 1 1 -> Player 2 1 -> Player 1 1,7,5
"(4,1)","(4,1)",Player 1 2 -> Player 2 3 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,3,3
"(4,1)","(4,1)",Player 1 2 -> Player 2 3 -> Player 1 2,2,3
"(4,1)","(4,1)",Player 1 2 -> Player 2 3 -> Player 1 2 -> Player 2 1,1,3
"(4,1)","(4,1)",Player 1 2 -> Player 2 3 -> Player 1 2 -> Player 2 1 -> Player 1 1,0,2
"(4,1)","(4,1)",Player 1 2 -> Player 2 3 -> Player 1 1 -> Player 2 1 -> Player 1 2,2,0
"(4,1)","(4,1)",Player 1 2 -> Player 2 4,5,2
"(4,1)","(4,1)",Player 1 2 -> Player 2 4 -> Player 1 1,3,1
"(4,1)","(4,1)",Player 1 2 -> Player 2 4 -> Player 1 1 -> Player 2 1,2,0
"(4,1)","(4,1)",Player 1 2 -> Player 2 4 -> Player 1 2,2,0
"(4,1)","(4,1)",Player 1 2 -> Player 2 4 -> Player 1 2 -> Player 2 1,1,0
"(4,1)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 2,0,3
"(4,1)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 4,0,2
"(4,1)","(4,1)",Player 1 2 -> Player 2 1 -> Player 1 2 -> Player 2 4,0,1
"(4,1)","(4,1)",Player 1 3,27,41
"(4,1)","(4,1)",Player 1 3 -> Player 2 1,12,24
"(4,1)","(4,1)",Player 1 3 -> Player 2 1 -> Player 1 1,11,23
"(4,1)","(4,1)",Player 1 3 -> Player 2 1 -> Player 1 1 -> Player 2 1,5,7
"(4,1)","(4,1)",Player 1 3 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,3,3
"(4,1)","(4,1)",Player 1 3 -> Player 2 1 -> Player 1 1 -> Player 2 2,2,6
"(4,1)","(4,1)",Player 1 3 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1,2,2
"(4,1)","(4,1)",Player 1 3 -> Player 2 1 -> Player 1 1 -> Player 2 3,2,6
"(4,1)","(4,1)",Player 1 3 -> Player 2 1 -> Player 1 1 -> Player 2 3 -> Player 1 1,2,2
"(4,1)","(4,1)",Player 1 3 -> Player 2 2,6,9
"(4,1)","(4,1)",Player 1 3 -> Player 2 2 -> Player 1 1,6,8
"(4,1)","(4,1)",Player 1 3 -> Player 2 2 -> Player 1 1 -> Player 2 1,4,4
"(4,1)","(4,1)",Player 1 3 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1,2,2
"(4,1)","(4,1)",Player 1 3 -> Player 2 2 -> Player 1 1 -> Player 2 2,1,3
"(4,1)","(4,1)",Player 1 3 -> Player 2 2 -> Player 1 1 -> Player 2 2 -> Player 1 1,1,1
"(4,1)","(4,1)",Player 1 3 -> Player 2 3,5,6
"(4,1)","(4,1)",Player 1 3 -> Player 2 3 -> Player 1 1,5,5
"(4,1)","(4,1)",Player 1 3 -> Player 2 3 -> Player 1 1 -> Player 2 1,4,4
"(4,1)","(4,1)",Player 1 3 -> Player 2 3 -> Player 1 1 -> Player 2 1 -> Player 1 1,2,2
"(4,1)","(4,1)",Player 1 3 -> Player 2 4,3,2
"(4,1)","(4,1)",Player 1 3 -> Player 2 4 -> Player 1 1,3,1
"(4,1)","(4,1)",Player 1 3 -> Player 2 4 -> Player 1 1 -> Player 2 1,2,0
"(4,1)","(4,1)",Player 1 3 -> Player 2 1 -> Player 1 1 -> Player 2 4,0,2
"(4,1)","(4,1)",Player 1 4,2,9
"(4,1)","(4,1)",Player 1 4 -> Player 2 1,1,3
"(4,1)","(4,1)",Player 1 4 -> Player 2 1 -> Player 1 1,0,2
"(4,1)","(4,1)",Player 1 4 -> Player 2 2,0,2
"(4,1)","(4,1)",Player 1 4 -> Player 2 2 -> Player 1 1,0,1
"(4,1)","(4,1)",Player 1 4 -> Player 2 3,0,2
"(4,1)","(4,1)",Player 1 4 -> Player 2 3 -> Player 1 1,0,1
"(4,1)","(4,1)",Player 1 4 -> Player 2 4,0,2
"(4,1)","(4,1)",Player 1 4 -> Player 2 4 -> Player 1 1,0,1
"(4,1)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 2,3,0
"(4,1)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2 -> Player 1 2,2,0
"(4,1)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 3 -> Player 1 2,2,0
"(4,1)","(4,1)",Player 1 1 -> Player 2 1 -> Player 1 4,2,0
"(4,1)","(4,1)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 1 -> Player 1 2,2,0
"(4,1)","(4,1)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 2 -> Player 1 2,1,0
"(4,1)","(4,1)",Player 1 1 -> Player 2 2 -> Player 1 4,1,0
"(4,1)","(4,1)",Player 1 1 -> Player 2 3 -> Player 1 2 -> Player 2 1 -> Player 1 2,2,0
"(4,1)","(4,1)",Player 1 1 -> Player 2 3 -> Player 1 4,1,0
"(4,1)","(4,1)",Player 1 1 -> Player 2 4 -> Player 1 4,1,0
"(4,1)","(5,0)",Player 1 1,149,241
"(4,1)","(5,0)",Player 1 1 -> Player 2 1,80,130
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1,57,85
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,30,45
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,21,31
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,11,16
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,8,12
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,4,6
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,4,1
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2,0,5
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2,7,10
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1,4,6
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1,0,5
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 3,0,4
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 2,7,11
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1,2,4
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 1,2,1
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2,2,4
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2 -> Player 1 1,2,1
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 3,0,3
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 2,3,0
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 2,3,0
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2,17,25
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1,10,15
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1,7,10
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1,4,6
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,0,5
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 2,0,4
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 2,5,7
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 1,2,4
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 1 -> Player 1 1,2,1
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 2,0,3
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 2,3,0
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 3,8,11
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 3 -> Player 1 1,3,5
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 3 -> Player 1 1 -> Player 2 1,0,4
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 3 -> Player 1 2,3,3
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 3 -> Player 1 2 -> Player 2 1,0,3
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 4,0,3
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 2,17,32
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1,7,14
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 1,6,12
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1,2,4
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,2,1
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 2,2,4
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1,2,1
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 3,0,3
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2,5,10
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2 -> Player 1 1,4,8
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 1,2,4
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1,2,1
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 2,0,3
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 3,3,6
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 3 -> Player 1 1,2,4
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 3 -> Player 1 1 -> Player 2 1,0,3
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 4,0,2
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 3,5,11
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 3 -> Player 2 1,1,3
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 3 -> Player 2 1 -> Player 1 1,1,1
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 3 -> Player 2 2,1,3
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 3 -> Player 2 2 -> Player 1 1,1,1
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 3 -> Player 2 3,1,3
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 3 -> Player 2 3 -> Player 1 1,1,1
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 3 -> Player 2 4,0,2
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 3,2,0
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 3,2,0
"(4,1)","(5,0)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 3 -> Player 1 3,2,0
"(4,1)","(5,0)",Player 1 1 -> Player 2 2,42,68
"(4,1)","(5,0)",Player 1 1 -> Player 2 2 -> Player 1 1,27,40
"(4,1)","(5,0)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1,17,25
"(4,1)","(5,0)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1,10,15
"(4,1)","(5,0)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,7,10
"(4,1)","(5,0)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,4,6
"(4,1)","(5,0)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,0,5
"(4,1)","(5,0)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2,0,4
"(4,1)","(5,0)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 2,5,7
"(4,1)","(5,0)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1,2,4
"(4,1)","(5,0)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 1,2,1
"(4,1)","(5,0)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2,0,3
"(4,1)","(5,0)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 2,3,0
"(4,1)","(5,0)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 2,8,11
"(4,1)","(5,0)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 2 -> Player 1 1,3,5
"(4,1)","(5,0)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1,0,4
"(4,1)","(5,0)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 2 -> Player 1 2,3,3
"(4,1)","(5,0)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 1,0,3
"(4,1)","(5,0)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 3,0,3
"(4,1)","(5,0)",Player 1 1 -> Player 2 2 -> Player 1 2,10,18
"(4,1)","(5,0)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 1,5,10
"(4,1)","(5,0)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 1 -> Player 1 1,4,8
"(4,1)","(5,0)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1,2,4
"(4,1)","(5,0)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,2,1
"(4,1)","(5,0)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 2,0,3
"(4,1)","(5,0)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 2,3,6
"(4,1)","(5,0)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 2 -> Player 1 1,2,4
"(4,1)","(5,0)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 1,0,3
"(4,1)","(5,0)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 3,0,2
"(4,1)","(5,0)",Player 1 1 -> Player 2 2 -> Player 1 3,4,8
"(4,1)","(5,0)",Player 1 1 -> Player 2 2 -> Player 1 3 -> Player 2 1,1,3
"(4,1)","(5,0)",Player 1 1 -> Player 2 2 -> Player 1 3 -> Player 2 1 -> Player 1 1,1,1
"(4,1)","(5,0)",Player 1 1 -> Player 2 2 -> Player 1 3 -> Player 2 2,1,3
"(4,1)","(5,0)",Player 1 1 -> Player 2 2 -> Player 1 3 -> Player 2 2 -> Player 1 1,1,1
"(4,1)","(5,0)",Player 1 1 -> Player 2 2 -> Player 1 3 -> Player 2 3,0,2
"(4,1)","(5,0)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 3,2,0
"(4,1)","(5,0)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 2 -> Player 1 3,2,0
"(4,1)","(5,0)",Player 1 1 -> Player 2 3,19,30
"(4,1)","(5,0)",Player 1 1 -> Player 2 3 -> Player 1 1,10,15
"(4,1)","(5,0)",Player 1 1 -> Player 2 3 -> Player 1 1 -> Player 2 1,8,11
"(4,1)","(5,0)",Player 1 1 -> Player 2 3 -> Player 1 1 -> Player 2 1 -> Player 1 1,3,5
"(4,1)","(5,0)",Player 1 1 -> Player 2 3 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,0,4
